ID,Order_Date,Customer_Name,Email_Address,Phone_Number,Country,City,Category,Item_Name,Qty,Price_Per_Unit,Discount_Percentage,Tax_Amount,Shipping_Fee,Total_Price,Payment_Type,Status,Age,Gender,Source,Loyalty,Address,Comments
TRX-1735,05/11/2023,Unknown User,duplicate@company.com,628-319-3259,Canda,  Paris  ,Food,Product-5,5,$21.95,5%,TBD,14.772294620363311,,Cash,SHIPPED,-5,Female,Ads,1,"221 Main St,   Paris  ",
TRX-1449,Invalid_Date,B.J. Miller,missing_at_sign.com,(818) 8624970,United Kingdom,Toronto,Furniture,Product-50,two,$482.53,None,8%,6.32440127823706,,wire,Shipped,41,M,??,0,"346 Main St, Toronto",
TRX-1425,Invalid_Date,John Doe,missing_at_sign.com,(915) 4242836,U.S.A,london,Clothing,Product-44,5,39.19254701924819,0.15,0.08,16.877870786233757,,wire,  Cancelled  ,-5,NB,Social,No,"830 Main St, london",
TRX-1901,09-11-23,Null,duplicate@company.com,N/A,united states,london,Clothing,Product-18,-1,$404.01,0.15,TBD,14.421085773035177,,Credit Card,  Cancelled  ,-5,M,Social,N,"31 Main St, london",
TRX-1537,2023-03-03,Chris-O'Brian,test@gmail.com,312-410-4262,France,Toronto,Food,Product-20,4,0.00,None,8%,15.544576667571231,,Credit Card,Delivrd,-5,Male,Ads,Yes,"847 Main St, Toronto",
TRX-1011,2023-01-27,Chris-O'Brian,duplicate@company.com,556-788-9826,Gerrmany,NEW YORK,Office Supplies,Product-39,-1,0.00,5%,8%,22.478846013764443,,Paypal,SHIPPED,33,Male,??,Y,"492 Main St, NEW YORK",
TRX-1419,Invalid_Date,Unknown User,user123@yahoo,(975) 7786617,Canda,bErLiN,Office Supplies,Product-1,-1,$149.68,10,0.08,5.722426051737088,,wire,Shipped,99+,Unk,Google,No,"818 Main St, bErLiN",
TRX-1791,22/04/2023,Null,duplicate@company.com,170-404-8019,U.S.A,NEW YORK,Food,Product-2,,$399.00,None,TBD,24.87278918236338,,cc,  Cancelled  ,0,NB,Referral,0,"703 Main St, NEW YORK",
TRX-1927,2023-10-28,Null,duplicate@company.com,N/A,Gerrmany,Toronto,Clothing,Product-7,7,0.00,0.15,TBD,20.08977951308202,,Paypal,  Cancelled  ,-5,Male,??,No,"555 Main St, Toronto",
TRX-1184,2023-02-27,  mary smith,missing_at_sign.com,(207) 4251481,U.K.,Toronto,Electronics,Product-21,two,0.00,10,TBD,15.467408933714943,,Cash,  Cancelled  ,0,M,Google,N,"958 Main St, Toronto",
TRX-1600,26/04/2023,  mary smith,  space@web.de,(570) 4029530,Canada,Toronto,Electronics,Product-27,two,195.1586328318975,None,0.08,23.429890205627114,,Credit Card,Pending,-5,Male,Social,1,"23 Main St, Toronto",
TRX-1149,15/09/2023,Unknown User,missing_at_sign.com,147-847-3245,U.S.A,bErLiN,Furniture,Product-13,8,215.9163694632615,5%,TBD,24.765079748054113,,Credit Card,SHIPPED,99+,Female,Social,No,"968 Main St, bErLiN",
TRX-1679,2023-11-24,Null,user123@yahoo,545-452-3622,France,  Paris  ,Furniture,Product-22,,$330.84,0.15,TBD,20.875827666486103,,cc,Delivrd,-5,M,Social,1,"257 Main St,   Paris  ",
TRX-1786,04-28-23,Chris-O'Brian,test@gmail.com,N/A,united states,  Paris  ,Furniture,Product-28,two,$348.25,5%,0.08,13.246007883135027,,Paypal,Pending,49,Unk,Ads,Yes,"11 Main St,   Paris  ",
TRX-1169,Invalid_Date,ALEX WONG,user123@yahoo,(156) 6734925,France,NEW YORK,Electronics,Product-50,8,140.64992138137708,None,8%,6.883172051669424,,Paypal,SHIPPED,-5,F,??,0,"285 Main St, NEW YORK",
TRX-1086,Invalid_Date,ALEX WONG,test@gmail.com,N/A,U.S.A,NEW YORK,Food,Product-37,5,0.00,10,TBD,8.41730127570119,,Paypal,Shipped,55,F,Ads,Y,"64 Main St, NEW YORK",
TRX-1755,Invalid_Date,  mary smith,test@gmail.com,(562) 6397057,united states,Toronto,Electronics,Product-12,,416.2033803524201,None,0.08,10.059004529926632,,Cash,shipped,74,Male,Ads,0,"232 Main St, Toronto",
TRX-1115,Invalid_Date,Chris-O'Brian,user123@yahoo,128-568-8217,Canda,  Paris  ,Furniture,Product-9,-1,414.6263067832022,5%,TBD,8.284181163459653,,Cash,Shipped,99+,NB,Referral,0,"266 Main St,   Paris  ",
TRX-1828,2023-06-23,  mary smith,test@gmail.com,(209) 2516465,France,Toronto,Clothing,Product-40,,0.00,0.15,0.08,8.981392623759517,,Credit Card,shipped,-5,M,Social,Y,"346 Main St, Toronto",
,29/01/2023,ALEX WONG,duplicate@company.com,103-638-4792,united states,bErLiN,Electronics,Product-42,two,$426.06,None,8%,13.622285903854527,,Cash,Delivrd,-5,Male,Ads,No,"331 Main St, bErLiN",Call before delivery
TRX-1575,11/06/2023,Chris-O'Brian,  space@web.de,347-449-1418,U.K.,  Paris  ,Food,Product-1,-1,138.9422161262781,None,8%,15.506556540524821,,wire,shipped,0,F,Ads,Y,"491 Main St,   Paris  ",
TRX-1827,Invalid_Date,John Doe,test@gmail.com,418-331-5313,United Kingdom,  Paris  ,Electronics,Product-27,,331.4168420262664,None,0.08,21.646724575775316,,Cash,Shipped,0,NB,Google,1,"688 Main St,   Paris  ",
TRX-1332,11/06/2023,Chris-O'Brian,duplicate@company.com,N/A,U.K.,london,Furniture,Product-5,8,63.054052681578035,0.15,TBD,21.992451052470233,,cc,  Cancelled  ,-5,Male,Referral,0,"334 Main St, london",
TRX-1534,12-06-23,Chris-O'Brian,user123@yahoo,N/A,U.K.,Toronto,Electronics,Product-47,5,0.00,10,0.08,10.509058928365127,,Paypal,Pending,57,F,Social,1,"321 Main St, Toronto",
TRX-1796,18/06/2023,ALEX WONG,test@gmail.com,(939) 6375196,USA,NEW YORK,Food,Product-39,two,0.00,10,0.08,24.930204777874444,,Cash,Shipped,0,M,Google,Y,"173 Main St, NEW YORK",
TRX-1518,05-02-23,Chris-O'Brian,  space@web.de,839-348-4313,Canda,  Paris  ,Electronics,Product-32,-1,47.4668740691461,0.15,TBD,5.577560010138867,,Cash,Shipped,29,M,Social,1,"112 Main St,   Paris  ",
TRX-1796,Invalid_Date,John Doe,missing_at_sign.com,N/A,USA,london,Clothing,Product-10,5,$461.26,0.15,8%,23.297191411025953,,wire,SHIPPED,-5,Unk,Google,N,"610 Main St, london",
TRX-1818,04/12/2023,B.J. Miller,test@gmail.com,(205) 4701561,United Kingdom,bErLiN,Clothing,Product-8,-1,0.00,10,TBD,24.592378131342933,,Credit Card,SHIPPED,25,Unk,Social,1,"941 Main St, bErLiN",
TRX-1902,Invalid_Date,  mary smith,  space@web.de,592-142-3758,united states,NEW YORK,Electronics,Product-2,,0.00,10,0.08,19.85866534164682,,Cash,Pending,0,Female,??,Yes,"885 Main St, NEW YORK",
TRX-1291,03-16-23,John Doe,user123@yahoo,(984) 4771673,Canda,NEW YORK,Food,Product-25,5,0.00,10,0.08,8.553357967053119,,Credit Card,SHIPPED,58,NB,Google,0,"847 Main St, NEW YORK",
TRX-1265,Invalid_Date,John Doe,duplicate@company.com,653-334-1399,U.S.A,NEW YORK,Furniture,Product-30,-1,$27.04,None,TBD,19.54699790386651,,Cash,Shipped,99+,M,Social,Y,"258 Main St, NEW YORK",
TRX-1401,01-10-24,Unknown User,  space@web.de,721-880-8642,Gerrmany,  Paris  ,Food,Product-41,5,$257.27,None,8%,8.425268942638146,,wire,SHIPPED,0,M,??,0,"776 Main St,   Paris  ",
TRX-1084,09-16-23,Unknown User,user123@yahoo,N/A,United Kingdom,NEW YORK,Electronics,Product-18,2,348.1653746895282,10,TBD,16.61066976943733,,cc,Delivrd,61,Unk,??,1,"481 Main St, NEW YORK",
TRX-1415,12/06/2023,Unknown User,test@gmail.com,N/A,united states,NEW YORK,Clothing,Product-23,5,0.00,5%,8%,6.400780440751812,,wire,shipped,-5,Male,Google,N,"755 Main St, NEW YORK",
TRX-1894,12/05/2023,Null,user123@yahoo,N/A,U.K.,Toronto,Furniture,Product-3,5,292.424904765983,5%,8%,17.645522515644398,,wire,  Cancelled  ,0,Unk,??,Y,"774 Main St, Toronto",
TRX-1905,2023-09-04,Null,  space@web.de,N/A,united states,NEW YORK,Clothing,Product-26,1,297.7349755853669,0.15,0.08,11.764288039445425,,wire,SHIPPED,-5,Female,Ads,Yes,"720 Main St, NEW YORK",
TRX-1641,01-23-23,  mary smith,test@gmail.com,N/A,Canada,bErLiN,Food,Product-7,,0.00,None,8%,11.470583496094724,,Cash,Shipped,62,M,Ads,0,"983 Main St, bErLiN",
TRX-1234,Invalid_Date,B.J. Miller,test@gmail.com,387-581-3222,United Kingdom,bErLiN,Office Supplies,Product-7,,$479.20,5%,TBD,14.813368975111963,,Paypal,shipped,99+,Unk,Google,Yes,"538 Main St, bErLiN",
TRX-1951,2024-01-16,Unknown User,missing_at_sign.com,N/A,UK,bErLiN,Furniture,Product-31,3,258.3093495717342,10,0.08,12.954761710045378,,Cash,Pending,0,F,Social,Y,"925 Main St, bErLiN",
TRX-1791,17/07/2023,  mary smith,test@gmail.com,606-229-8722,united states,  Paris  ,Food,Product-37,-1,150.0010465510235,None,0.08,7.212796696691406,,Paypal,Delivrd,-5,Unk,Google,Y,"235 Main St,   Paris  ",
TRX-1192,16/01/2024,Null,test@gmail.com,N/A,Gerrmany,bErLiN,Furniture,Product-38,7,248.0335814670174,10,TBD,10.271525699921726,,wire,  Cancelled  ,24,NB,Social,N,"842 Main St, bErLiN",
TRX-1982,21/12/2023,Chris-O'Brian,duplicate@company.com,818-846-3866,Canda,london,Furniture,Product-43,-1,389.04068134019917,None,TBD,15.317931123841477,,Cash,  Cancelled  ,99+,F,Referral,No,"790 Main St, london",
TRX-1973,2023-04-04,Unknown User,user123@yahoo,(336) 7959414,UK,NEW YORK,Furniture,Product-45,,0.00,0.15,8%,14.878680896177904,,Credit Card,Pending,52,Unk,Google,No,"826 Main St, NEW YORK",
TRX-1293,07-29-23,John Doe,duplicate@company.com,N/A,France,london,Electronics,Product-44,two,$470.28,None,0.08,17.63914362761082,,cc,  Cancelled  ,69,Unk,Google,1,"218 Main St, london",
TRX-1639,21/05/2023,ALEX WONG,duplicate@company.com,(181) 4916949,UK,london,Office Supplies,Product-8,,419.05114963765965,None,8%,12.071706894045784,,cc,Pending,0,Female,Social,No,"721 Main St, london",
TRX-1439,06/01/2024,Unknown User,test@gmail.com,N/A,Canada,NEW YORK,Furniture,Product-1,5,$168.30,5%,8%,18.40815120948849,,Credit Card,Delivrd,-5,Male,Referral,No,"128 Main St, NEW YORK",
TRX-1188,02/02/2023,Chris-O'Brian,user123@yahoo,770-961-4650,France,NEW YORK,Food,Product-38,,0.00,None,TBD,17.981245459620034,,Credit Card,  Cancelled  ,29,NB,??,Yes,"64 Main St, NEW YORK",
TRX-1682,2023-01-15,  mary smith,user123@yahoo,481-295-2207,France,NEW YORK,Clothing,Product-30,-1,0.00,5%,TBD,12.152835737667388,,Paypal,shipped,41,Male,Ads,Yes,"226 Main St, NEW YORK",
TRX-1264,07-26-23,Chris-O'Brian,missing_at_sign.com,(879) 4007686,United Kingdom,Toronto,Electronics,Product-20,2,0.00,None,8%,16.245064501170273,,Credit Card,Shipped,0,M,Ads,N,"929 Main St, Toronto",
TRX-1724,08-05-23,Chris-O'Brian,  space@web.de,(411) 4717964,Canada,NEW YORK,Electronics,Product-38,two,146.2769409275071,10,TBD,21.16006962110906,,wire,Delivrd,58,Male,??,1,"75 Main St, NEW YORK",
TRX-1677,31/12/2023,ALEX WONG,test@gmail.com,N/A,U.S.A,london,Food,Product-36,-1,199.8246192868428,5%,8%,5.762886411036869,,Cash,  Cancelled  ,0,M,??,No,"785 Main St, london",
TRX-1885,2023-11-25,Chris-O'Brian,test@gmail.com,N/A,united states,Toronto,Electronics,Product-29,,116.3670742141279,None,8%,9.492519047819865,,Credit Card,shipped,0,Unk,Ads,N,"713 Main St, Toronto",
TRX-1008,04-06-23,Chris-O'Brian,  space@web.de,(344) 6819148,United Kingdom,  Paris  ,Food,Product-10,5,0.00,5%,0.08,15.567883096146444,,Paypal,SHIPPED,67,NB,Referral,Y,"256 Main St,   Paris  ",
TRX-1217,03-12-23,John Doe,duplicate@company.com,(246) 5082809,USA,london,Furniture,Product-13,two,$445.84,5%,0.08,24.33233561425074,,Paypal,Shipped,99+,Female,Google,N,"524 Main St, london",
TRX-1919,Invalid_Date,Chris-O'Brian,duplicate@company.com,183-144-1169,France,london,Clothing,Product-9,,33.27451372275668,10,TBD,21.029186667020134,,wire,Pending,-5,F,??,No,"806 Main St, london",
TRX-1664,25/04/2023,Null,missing_at_sign.com,N/A,United Kingdom,london,Electronics,Product-29,5,0.00,5%,8%,13.141297000970088,,Credit Card,Delivrd,-5,Unk,Social,Y,"857 Main St, london",
TRX-1853,2023-10-11,Chris-O'Brian,duplicate@company.com,N/A,France,london,Food,Product-15,two,$468.88,None,8%,23.14865245262893,,Cash,Shipped,99+,M,??,Yes,"744 Main St, london",
TRX-1183,10-29-23,Null,  space@web.de,982-626-6818,U.S.A,Toronto,Food,Product-36,-1,176.04422438672322,10,8%,20.125197893656622,,wire,Shipped,99+,Female,Referral,1,"273 Main St, Toronto",
TRX-1989,2023-01-26,B.J. Miller,duplicate@company.com,(247) 8496020,Gerrmany,  Paris  ,Food,Product-6,-1,0.00,0.15,8%,10.89872731370317,,cc,  Cancelled  ,-5,F,Google,1,"929 Main St,   Paris  ",
TRX-1982,13/12/2023,Unknown User,test@gmail.com,N/A,U.K.,bErLiN,Electronics,Product-43,5,$423.88,None,8%,8.156928091681614,,cc,  Cancelled  ,36,Male,??,1,"880 Main St, bErLiN",
TRX-1122,Invalid_Date,John Doe,duplicate@company.com,(483) 1930012,UK,bErLiN,Furniture,Product-13,,0.00,10,0.08,14.841558712288256,,Paypal,Pending,65,Unk,??,No,"165 Main St, bErLiN",
TRX-1591,2023-05-27,John Doe,test@gmail.com,(641) 8092207,France,bErLiN,Office Supplies,Product-2,two,0.00,5%,0.08,15.197454054972257,,Credit Card,SHIPPED,0,M,??,No,"726 Main St, bErLiN",
TRX-1163,Invalid_Date,  mary smith,duplicate@company.com,(966) 5793856,United Kingdom,NEW YORK,Electronics,Product-18,8,0.00,None,TBD,23.406661466723627,,Cash,SHIPPED,0,Male,Ads,No,"857 Main St, NEW YORK",
TRX-1848,06-17-23,  mary smith,missing_at_sign.com,N/A,U.K.,NEW YORK,Clothing,Product-16,5,$458.30,None,0.08,22.13355570309941,,wire,Delivrd,75,M,Google,0,"258 Main St, NEW YORK",
TRX-1480,11-24-23,Unknown User,duplicate@company.com,N/A,united states,  Paris  ,Food,Product-45,8,$59.90,10,0.08,17.546997407668197,,Paypal,shipped,23,F,Referral,Y,"115 Main St,   Paris  ",
TRX-1355,Invalid_Date,Chris-O'Brian,missing_at_sign.com,(749) 8779379,France,NEW YORK,Furniture,Product-3,5,259.1386359612848,10,8%,24.6526540629744,,wire,  Cancelled  ,-5,Unk,??,N,"100 Main St, NEW YORK",
TRX-1607,12-01-23,Unknown User,user123@yahoo,440-361-7136,Gerrmany,NEW YORK,Furniture,Product-28,5,0.00,10,0.08,19.268867608146,,Credit Card,Delivrd,0,M,Ads,No,"120 Main St, NEW YORK",
TRX-1449,10-28-23,Null,  space@web.de,N/A,United Kingdom,Toronto,Office Supplies,Product-1,6,42.76519687395167,5%,8%,5.496880604565271,,Cash,SHIPPED,99+,NB,Social,No,"263 Main St, Toronto",
TRX-1868,Invalid_Date,  mary smith,user123@yahoo,N/A,USA,bErLiN,Electronics,Product-29,-1,$323.99,5%,8%,8.910001689148379,,Cash,SHIPPED,-5,Unk,Social,Yes,"123 Main St, bErLiN",
TRX-1928,06/06/2023,Unknown User,duplicate@company.com,N/A,USA,NEW YORK,Clothing,Product-16,5,387.8976363532088,None,8%,5.2194079623910605,,Credit Card,shipped,-5,F,Ads,0,"912 Main St, NEW YORK",
TRX-1049,2023-01-14,Chris-O'Brian,user123@yahoo,N/A,Gerrmany,london,Electronics,Product-3,two,182.90354835450935,5%,TBD,13.760815682482857,,cc,  Cancelled  ,0,Female,Ads,N,"75 Main St, london",
TRX-1220,27/03/2023,John Doe,  space@web.de,N/A,Gerrmany,NEW YORK,Food,Product-12,-1,$127.67,0.15,8%,21.315234487569626,,cc,Pending,0,F,??,Y,"295 Main St, NEW YORK",
TRX-1225,Invalid_Date,ALEX WONG,user123@yahoo,866-158-5160,Canada,bErLiN,Electronics,Product-15,4,448.9726947506103,None,8%,5.355107021256154,,wire,Pending,99+,F,??,Y,"107 Main St, bErLiN",
TRX-1486,2023-10-02,Null,test@gmail.com,N/A,united states,london,Office Supplies,Product-33,,391.113645392593,10,0.08,15.470421783493219,,Cash,shipped,0,Unk,??,N,"196 Main St, london",
TRX-1614,Invalid_Date,B.J. Miller,test@gmail.com,422-485-6394,U.S.A,bErLiN,Electronics,Product-50,two,0.00,10,8%,11.623646495268778,,cc,Shipped,99+,Unk,??,No,"869 Main St, bErLiN",
TRX-1365,Invalid_Date,Unknown User,missing_at_sign.com,N/A,Canda,bErLiN,Food,Product-32,-1,$228.31,10,0.08,24.387132287321506,,Paypal,SHIPPED,-5,NB,Google,1,"621 Main St, bErLiN",
TRX-1892,04-14-23,Unknown User,  space@web.de,(522) 5081223,USA,NEW YORK,Office Supplies,Product-10,6,$458.52,0.15,8%,20.871250394826617,,Paypal,Delivrd,-5,Male,Ads,0,"533 Main St, NEW YORK",
TRX-1798,Invalid_Date,B.J. Miller,  space@web.de,(265) 4479401,united states,  Paris  ,Furniture,Product-35,-1,10.074130649497183,0.15,TBD,11.756362308067455,,Paypal,shipped,0,Female,Ads,1,"135 Main St,   Paris  ",
TRX-1294,Invalid_Date,Chris-O'Brian,user123@yahoo,N/A,France,bErLiN,Office Supplies,Product-45,two,0.00,10,TBD,24.88722399488354,,Cash,Delivrd,99+,Female,Google,N,"664 Main St, bErLiN",
TRX-1955,2023-08-22,John Doe,missing_at_sign.com,N/A,Gerrmany,Toronto,Furniture,Product-46,3,0.00,10,8%,5.586149660081086,,wire,  Cancelled  ,60,Unk,Ads,Y,"378 Main St, Toronto",
TRX-1631,Invalid_Date,John Doe,missing_at_sign.com,895-983-3814,Canada,  Paris  ,Food,Product-26,7,0.00,None,0.08,9.947826237564247,,Paypal,  Cancelled  ,99+,Male,Referral,1,"827 Main St,   Paris  ",
TRX-1824,12-25-23,B.J. Miller,test@gmail.com,N/A,Canda,NEW YORK,Clothing,Product-17,5,121.76825261929133,None,TBD,9.551385378715004,,cc,Pending,0,Female,Ads,N,"814 Main St, NEW YORK",
TRX-1699,04-06-23,Unknown User,  space@web.de,N/A,Canada,london,Clothing,Product-26,,285.482043757311,5%,8%,11.106941007327213,,wire,  Cancelled  ,99+,Male,Google,1,"613 Main St, london",
TRX-1404,Invalid_Date,Null,  space@web.de,(232) 1094978,Canada,  Paris  ,Office Supplies,Product-9,two,0.00,0.15,0.08,20.77340971433899,,cc,  Cancelled  ,0,Male,??,Y,"59 Main St,   Paris  ",
TRX-1408,2023-08-26,ALEX WONG,missing_at_sign.com,N/A,U.K.,bErLiN,Office Supplies,Product-10,,0.00,5%,8%,13.703016055083095,,cc,Delivrd,0,F,Ads,N,"396 Main St, bErLiN",
TRX-1486,23/02/2023,Chris-O'Brian,duplicate@company.com,N/A,U.S.A,NEW YORK,Office Supplies,Product-17,5,253.55818314428564,0.15,TBD,20.00848969424747,,Paypal,shipped,-5,Female,Ads,1,"374 Main St, NEW YORK",
TRX-1176,13/12/2023,Unknown User,test@gmail.com,807-473-4600,United Kingdom,london,Food,Product-1,-1,0.00,None,0.08,12.939570569300828,,Paypal,shipped,-5,M,Social,1,"974 Main St, london",
TRX-1952,05/02/2024,ALEX WONG,test@gmail.com,N/A,U.K.,bErLiN,Food,Product-21,5,187.01459379090622,0.15,0.08,16.627408595222427,,Credit Card,SHIPPED,56,Unk,Referral,Yes,"473 Main St, bErLiN",
TRX-1485,Invalid_Date,Null,missing_at_sign.com,138-732-4592,UK,london,Electronics,Product-5,,25.394873141886862,0.15,8%,9.3489993184059,,cc,Shipped,99+,NB,Referral,No,"435 Main St, london",
TRX-1010,Invalid_Date,ALEX WONG,  space@web.de,963-141-8213,United Kingdom,NEW YORK,Electronics,Product-3,6,$65.17,0.15,TBD,14.130438780117826,,Credit Card,shipped,-5,Female,Ads,1,"229 Main St, NEW YORK",
TRX-1651,13/10/2023,Null,missing_at_sign.com,666-540-6611,Gerrmany,  Paris  ,Office Supplies,Product-43,two,$26.18,None,TBD,9.493963988604602,,Credit Card,Delivrd,-5,NB,Referral,No,"574 Main St,   Paris  ",
TRX-1301,2023-02-07,John Doe,  space@web.de,(250) 5595675,UK,NEW YORK,Electronics,Product-32,5,$288.30,5%,TBD,24.015004139022892,,cc,  Cancelled  ,0,NB,Ads,1,"535 Main St, NEW YORK",
TRX-1145,2023-09-25,  mary smith,user123@yahoo,N/A,Gerrmany,london,Furniture,Product-14,,65.82166889424136,0.15,8%,19.022542089940835,,Cash,  Cancelled  ,0,M,??,Yes,"336 Main St, london",
TRX-1735,Invalid_Date,ALEX WONG,test@gmail.com,(733) 1235671,USA,Toronto,Office Supplies,Product-14,5,0.00,10,TBD,23.216681096606916,,Cash,  Cancelled  ,99+,NB,Ads,N,"254 Main St, Toronto",
TRX-1771,Invalid_Date,Chris-O'Brian,duplicate@company.com,N/A,united states,london,Office Supplies,Product-4,two,0.00,10,0.08,6.458293184713879,,Paypal,Delivrd,-5,F,Referral,Y,"495 Main St, london",
TRX-1955,27/07/2023,B.J. Miller,  space@web.de,N/A,Canda,NEW YORK,Office Supplies,Product-47,5,$235.55,0.15,0.08,7.382720894190699,,cc,Delivrd,99+,Female,Google,Yes,"541 Main St, NEW YORK",
TRX-1892,Invalid_Date,Chris-O'Brian,test@gmail.com,N/A,France,Toronto,Electronics,Product-27,,476.93103945876805,None,0.08,15.683432224431318,,Credit Card,shipped,57,Male,Referral,N,"169 Main St, Toronto",
TRX-1417,Invalid_Date,John Doe,test@gmail.com,955-499-1412,United Kingdom,bErLiN,Office Supplies,Product-29,,312.572899661842,10,TBD,21.63249284634517,,wire,Delivrd,50,Unk,Google,0,"795 Main St, bErLiN",
TRX-1315,2023-11-14,Unknown User,test@gmail.com,929-194-8356,France,NEW YORK,Furniture,Product-41,-1,0.00,5%,TBD,24.899929637538264,,wire,Delivrd,99+,Unk,Google,Yes,"712 Main St, NEW YORK",
TRX-1210,20/02/2023,Chris-O'Brian,duplicate@company.com,(114) 5059191,Canda,  Paris  ,Electronics,Product-12,4,0.00,0.15,0.08,5.0195080767813565,,Paypal,shipped,18,Unk,??,No,"565 Main St,   Paris  ",
TRX-1910,08/09/2023,Chris-O'Brian,test@gmail.com,(324) 2559083,United Kingdom,NEW YORK,Office Supplies,Product-35,5,0.00,10,0.08,20.393998366906978,,cc,  Cancelled  ,0,Female,??,No,"282 Main St, NEW YORK",
TRX-1267,Invalid_Date,Chris-O'Brian,duplicate@company.com,N/A,Gerrmany,bErLiN,Furniture,Product-8,5,0.00,10,0.08,18.021440537387583,,Credit Card,shipped,0,Unk,Google,0,"111 Main St, bErLiN",
TRX-1158,Invalid_Date,John Doe,  space@web.de,N/A,Canda,bErLiN,Electronics,Product-50,,55.12307135779061,0.15,TBD,19.18570813691273,,cc,shipped,59,F,Ads,Y,"79 Main St, bErLiN",
TRX-1338,Invalid_Date,ALEX WONG,test@gmail.com,939-214-5198,Canada,bErLiN,Office Supplies,Product-15,-1,$383.55,10,8%,7.36281308046161,,Cash,SHIPPED,58,NB,Ads,Y,"864 Main St, bErLiN",
TRX-1300,Invalid_Date,Null,user123@yahoo,N/A,USA,NEW YORK,Clothing,Product-24,10,$437.40,0.15,0.08,17.958589658030775,,Paypal,Shipped,65,Female,Referral,N,"682 Main St, NEW YORK",
TRX-1835,2023-03-07,Null,duplicate@company.com,N/A,Canda,NEW YORK,Food,Product-30,,68.80231044779191,5%,TBD,11.405768339663345,,Paypal,  Cancelled  ,0,NB,Ads,No,"6 Main St, NEW YORK",
TRX-1992,Invalid_Date,Chris-O'Brian,missing_at_sign.com,(304) 2077811,Canda,NEW YORK,Office Supplies,Product-35,two,$203.26,10,TBD,16.492294391245245,,Cash,shipped,51,Unk,??,No,"752 Main St, NEW YORK",
TRX-1489,10-04-23,  mary smith,  space@web.de,N/A,UK,  Paris  ,Furniture,Product-45,5,197.09511188707566,0.15,8%,15.041999591448645,,Paypal,shipped,0,M,Referral,0,"276 Main St,   Paris  ",
TRX-1326,2023-11-17,Unknown User,duplicate@company.com,N/A,Canada,Toronto,Furniture,Product-14,two,$431.88,0.15,TBD,21.753809728321436,,wire,shipped,0,Male,??,Y,"913 Main St, Toronto",
TRX-1162,Invalid_Date,John Doe,user123@yahoo,277-131-4312,U.S.A,NEW YORK,Furniture,Product-14,5,123.8253190171351,5%,TBD,6.548215865732332,,Paypal,SHIPPED,99+,M,Referral,1,"992 Main St, NEW YORK",
TRX-1985,Invalid_Date,Unknown User,user123@yahoo,295-699-9766,U.K.,  Paris  ,Electronics,Product-7,,$392.81,0.15,0.08,24.331109432834207,,Paypal,  Cancelled  ,0,F,Google,N,"793 Main St,   Paris  ",
TRX-1477,Invalid_Date,John Doe,test@gmail.com,(842) 9995865,United Kingdom,NEW YORK,Electronics,Product-41,,16.835078322370208,5%,0.08,12.579643646835802,,wire,shipped,99+,Female,Referral,Yes,"380 Main St, NEW YORK",
TRX-1966,Invalid_Date,Null,test@gmail.com,808-119-6503,United Kingdom,  Paris  ,Office Supplies,Product-4,5,93.13196020158752,5%,0.08,12.733010893943009,,wire,Shipped,-5,M,Social,0,"789 Main St,   Paris  ",
TRX-1943,02/05/2023,Null,duplicate@company.com,917-733-7443,U.S.A,Toronto,Furniture,Product-22,5,0.00,5%,8%,24.991726715076055,,Paypal,Delivrd,99+,F,Social,1,"270 Main St, Toronto",
